content_id,service_id,rating,num_ratings
10604,1,4.4,2495
10605,1,1.4,2125
10606,1,8.7,381
10607,1,2.3,3452
10608,1,5.7,3078
10609,1,3.2,4136
10610,1,7.7,3577
10611,1,1.5,4972
10612,1,1.8,211
10613,1,1.9,2896
10614,1,2.6,2553
10615,1,6.3,4868
10616,1,9.4,4707
10617,1,8.4,2656
10618,1,9.8,900
10619,1,1.1,308
10620,1,8.8,3318
10621,1,7.2,4327
10622,1,8.1,48
10623,1,8.2,3596
10624,1,7.5,1620
10625,1,5.3,3184
10626,1,3.1,1011
10627,1,3.9,2645
10628,1,9.4,2619
10629,1,6.4,2522
10630,1,7.9,271
10631,1,3.4,4518
10632,1,8.0,4875
10633,1,7.1,2334
10634,1,3.6,1177
10635,1,2.8,3947
10636,1,9.6,900
10637,1,5.2,1449
10638,1,9.4,2270
10639,1,9.2,85
10640,1,9.0,136
10641,1,7.2,3026
10642,1,6.1,4649
10643,1,8.7,1712
10644,1,5.0,4601
10645,1,2.4,4413
10646,1,4.6,3952
10647,1,6.2,1306
10648,1,3.3,1979
10649,1,9.3,1969
10650,1,4.6,1812
10651,1,5.2,4271
10652,1,2.0,4810
10653,1,8.3,1417
10654,1,9.8,568
10655,1,4.2,596
10656,1,6.7,3035
10656,2,9.7,3773
10657,1,5.6,787
10658,1,7.6,847
10659,1,6.5,1459
10660,1,6.4,4493
10661,1,4.9,1940
10662,1,2.3,3528
10663,1,3.4,906
10664,1,6.0,3391
10665,1,7.7,2400
10666,1,8.4,1392
10667,1,6.3,1073
10668,1,2.1,1237
10669,1,8.1,505
10670,1,6.1,3939
10671,1,5.9,121
10672,1,1.5,4762
10673,1,5.5,2130
10674,1,4.7,2326
10675,1,6.2,131
10676,1,5.4,2324
10677,1,2.4,159
10678,1,4.2,2206
10679,1,6.5,2401
10680,1,2.4,534
10681,1,8.1,2780
10682,1,8.7,1663
10683,1,4.8,1598
10684,1,3.5,3723
10685,1,9.5,2572
10686,1,1.9,402
10687,1,2.3,4714
10688,1,3.2,1241
10689,1,1.6,1771
10690,1,3.6,882
10691,1,1.4,1694
10692,1,3.8,1498
10693,1,7.5,899
10694,1,6.8,4492
10695,1,1.1,3730
10696,1,7.9,4029
10697,1,4.6,818
10698,1,8.2,2819
10699,1,1.1,1735
10700,1,6.0,4003
10701,1,4.3,1998
10702,1,3.6,3384
10703,1,9.1,499
10704,1,3.9,1607
10705,1,4.6,1705
10706,1,5.5,2918
10707,1,1.9,563
10708,1,2.4,3542
10709,1,7.6,344
10710,1,4.5,1577
10711,1,6.7,638
10712,1,1.7,1446
10712,2,3.6,4891
10713,1,5.0,3787
10714,1,5.2,1843
10715,1,6.7,1327
10716,1,8.5,671
10717,1,7.8,4158
10718,1,6.9,3817
10719,1,2.7,2928
10720,1,7.2,4708
10721,1,4.8,917
10722,1,4.2,1914
10723,1,2.9,1178
10724,1,5.7,49
10725,1,2.6,1091
10726,1,2.5,2269
10727,1,5.7,3843
10728,1,8.6,2854
10729,1,6.6,393
10730,1,1.8,2366
10731,1,9.6,40
10732,1,5.5,2881
10733,1,5.2,3996
10734,1,1.9,2998
10735,1,1.6,3044
10736,1,9.3,3183
10737,1,2.9,1551
10738,1,7.8,3062
10739,1,7.7,1375
10740,1,8.3,4348
10741,1,9.7,1769
10742,1,3.6,1837
10743,1,3.6,341
10744,1,1.2,1380
10745,1,7.4,4135
10746,1,4.6,3806
10747,1,3.4,583
10748,1,2.1,4441
10749,1,6.6,3274
10750,1,2.5,4414
10751,1,1.8,2156
10752,1,6.5,3712
10753,1,9.9,3185
10754,1,2.7,2013
10755,1,8.7,4977
10756,1,7.2,4143
10757,1,5.6,917
10758,1,6.1,1304
10759,1,2.1,4079
10760,1,2.2,217
10761,1,2.1,2359
10762,1,4.4,3037
10763,1,3.1,706
10764,1,7.0,314
10765,1,4.6,733
10766,1,6.9,3142
10767,1,4.3,2747
10768,1,1.1,2051
10769,1,3.8,3476
10770,1,9.3,2982
10771,1,1.1,4797
10772,1,2.1,2031
10773,1,5.5,2716
10774,1,1.6,3121
10775,1,2.8,2575
10776,1,3.5,71
10777,1,4.2,1289
10778,1,5.0,3464
10779,1,2.6,3898
10780,1,2.9,3319
10781,1,2.2,608
10782,1,2.0,4778
10783,1,2.4,4352
10784,1,7.0,3096
10785,1,2.7,1840
10786,1,9.0,3759
10787,1,7.3,2495
10788,1,7.0,4651
10788,2,3.5,2588
10789,1,7.9,1231
10790,1,6.4,1898
10791,1,5.1,4012
10792,1,3.8,3250
10793,1,7.6,3180
10794,1,5.6,2415
10795,1,1.9,1132
10796,1,2.1,3556
10797,1,1.4,2298
10798,1,7.0,2685
10799,1,1.2,360
10800,1,8.2,1984
10801,1,5.2,54
10802,1,4.9,3545
10803,1,3.7,549
10804,1,9.5,3818
10804,2,4.1,3490
10805,1,9.1,2115
10806,1,6.7,797
10807,1,8.0,2304
10808,1,7.3,2482
10809,1,7.0,4610
10810,1,5.7,575
10811,1,10.0,4244
10811,3,1.7,843
10812,1,9.8,4057
10813,1,1.2,1947
10814,1,7.2,3455
10815,1,6.5,2193
10816,1,1.7,567
10817,1,2.8,3497
10818,1,5.7,29
10819,1,1.9,368
10819,2,1.2,3670
10820,1,9.6,2724
10821,1,1.1,1808
10822,1,4.6,3473
10823,1,9.1,963
10824,1,3.7,1945
10825,1,7.5,2064
10826,1,2.5,1771
10827,1,8.3,4217
10828,1,6.8,897
10829,1,9.9,2345
10830,1,2.6,1487
10831,1,9.7,658
10832,1,2.8,4454
10833,1,6.2,160
10834,1,5.9,1644
10835,1,4.4,3883
10836,1,5.8,460
10837,1,6.1,4834
10838,1,9.7,3732
10839,1,7.0,529
10840,1,3.8,2448
10841,1,7.0,4585
10842,1,8.4,1242
10843,1,6.2,578
10844,1,4.3,3511
10845,1,4.8,2595
10846,1,8.3,482
10847,1,8.7,11
10848,1,9.2,4363
10849,1,8.4,1321
10850,1,3.0,255
10851,1,9.9,2382
10852,1,1.5,288
10853,1,8.7,2484
10854,1,8.9,817
10855,1,1.7,1002
10856,1,8.1,4828
10857,1,9.9,356
10858,1,5.4,766
10859,1,9.4,3503
10860,1,1.3,2731
10861,1,5.4,2781
10862,1,1.1,564
10863,1,7.7,2134
10864,1,3.8,1285
10865,1,9.1,244
10866,1,9.0,4749
10867,1,9.9,3616
10868,1,8.8,4816
10869,1,4.5,3564
10870,1,7.9,147
10871,1,5.8,729
10872,1,5.1,2229
10873,1,6.7,1167
10874,1,7.9,1974
10875,1,2.5,4283
10876,1,4.8,4265
10877,1,6.2,2031
10878,1,2.8,558
10879,1,1.1,3720
10880,1,6.2,4565
10881,1,6.2,3253
10882,1,4.0,1868
10882,2,4.6,1231
10883,1,5.2,77
10884,1,1.9,1950
10885,1,5.8,4877
10886,1,8.7,2876
10887,1,8.0,2671
10888,1,10.0,368
10889,1,3.0,974
10890,1,5.1,3865
10891,1,8.9,549
10892,1,7.7,3574
10893,1,6.7,1915
10894,1,1.4,965
10895,1,5.0,4684
10896,1,1.5,325
10897,1,4.7,2822
10898,1,7.5,2881
10898,2,5.6,4057
10899,1,2.3,560
10900,1,4.9,4431
10901,1,9.3,715
10902,1,8.5,2765
10903,1,3.6,2715
10904,1,1.0,227
10905,1,7.6,696
10906,1,9.0,1157
10907,1,7.1,3669
10908,1,6.1,3928
10909,1,9.0,4835
10910,1,5.7,1574
10911,1,2.8,4671
10912,1,1.3,2045
10913,1,2.3,3539
10914,1,8.1,1639
10915,1,6.8,1313
10916,1,8.3,4861
10917,1,2.3,1664
10918,1,3.3,2009
10919,1,4.6,114
10920,1,2.5,345
10921,1,5.6,247
10922,1,1.3,345
10923,1,5.5,2093
10924,1,3.5,4821
10925,1,1.9,1711
10926,1,3.2,4623
10927,1,6.9,88
10928,1,3.5,4018
10929,1,4.5,4984
10930,1,8.2,4459
10931,1,7.7,2311
10932,1,1.6,2810
10933,1,9.8,85
10934,1,5.4,4448
10935,1,8.3,3479
10936,1,7.0,2065
10937,1,1.6,1965
10938,1,5.5,1913
10939,1,6.8,157
10940,1,9.1,281
10941,1,1.3,4043
10942,1,1.2,1034
10943,1,3.0,4022
10943,3,6.4,3577
10944,1,1.1,2883
10944,2,2.8,1702
10945,1,8.1,3171
10946,1,1.7,4096
10947,1,9.2,895
10948,1,5.6,4827
10949,1,6.8,171
10950,1,7.7,4081
10951,1,9.8,1539
10952,1,6.2,2403
10953,1,8.7,4003
10954,1,7.5,3507
10955,1,9.5,4416
10956,1,2.6,1646
10957,1,2.2,88
10958,1,2.5,3154
10958,2,4.3,244
10959,1,1.8,4077
10960,1,9.0,2606
10961,1,3.2,3056
10962,1,3.6,3448
10963,1,6.5,4282
10964,1,6.5,3471
10965,1,3.2,429
10966,1,1.4,759
10967,1,4.2,1497
10968,1,7.0,4314
10969,1,9.2,1698
10970,1,4.5,3484
10971,1,3.0,16
10972,1,3.5,676
10973,1,9.8,309
10974,1,9.1,1788
10975,1,3.8,451
10976,1,3.0,4526
10977,1,3.6,3237
10978,1,6.8,4760
10979,1,4.7,1017
10980,1,2.9,2260
10981,1,5.0,1601
10982,1,5.3,3620
10983,1,6.8,2422
10984,1,3.1,2119
10985,1,7.9,2153
10986,1,8.6,2819
10987,1,9.6,3909
10988,1,7.2,985
10989,1,6.0,3839
10990,1,5.3,4555
10991,1,6.0,365
10992,1,3.8,181
10993,1,3.9,2788
10994,1,5.4,848
10995,1,2.7,3137
10996,1,9.4,2494
10997,1,1.8,1223
10998,1,3.5,2383
10999,1,4.0,4004
11000,1,4.4,883
11001,1,1.1,2216
11002,1,2.9,1636
11003,1,3.9,2084
11004,1,7.2,3892
11005,1,9.4,4103
11006,1,9.1,4233
11007,1,1.4,2712
11008,1,9.6,2533
11009,1,6.6,4015
11009,2,7.0,788
11010,1,4.0,3575
11011,1,3.6,4796
11012,1,2.2,1308
11013,1,4.4,4917
11014,1,1.9,3258
11015,1,8.9,776
11016,1,5.9,2681
11017,1,5.1,3910
11018,1,3.0,3374
11019,1,3.7,187
11020,1,1.6,1181
11021,1,8.8,798
11022,1,6.8,2602
11022,2,7.7,3685
11023,1,2.3,861
11024,1,7.2,4899
11025,1,6.5,4181
11026,1,9.0,997
11027,1,7.4,4948
11028,1,3.8,4543
11029,1,7.9,604
11030,1,7.3,988
11031,1,7.2,4137
11032,1,5.6,3729
11033,1,2.3,517
11034,1,2.1,1689
11035,1,8.1,1860
11036,1,2.3,1940
11036,2,4.8,1100
11037,1,8.9,2677
11038,1,6.6,381
11039,1,1.5,4322
11040,1,9.7,2392
11040,2,5.7,2646
11041,1,7.0,1826
11042,1,4.1,1860
11042,2,7.9,4132
11043,1,2.6,153
11044,1,4.2,997
11045,1,6.9,10
11045,3,6.7,411
11046,1,2.8,2527
11047,1,3.0,741
11048,1,5.2,1645
11048,2,5.4,472
11049,1,9.1,1385
11050,1,5.4,4828
11051,1,3.2,3910
11052,1,9.6,2574
11053,1,8.7,1225
11054,1,1.7,363
11054,2,9.2,1657
11055,1,5.6,3298
11056,1,4.1,4979
11057,1,8.3,2225
11058,1,9.1,2519
11059,1,7.3,1833
11060,1,4.9,2359
11061,1,5.7,1333
11062,1,1.2,3082
11063,1,3.4,1882
11064,1,2.3,3116
11065,1,2.1,461
11066,1,9.6,298
11066,2,2.3,4500
11067,1,2.0,4459
11068,1,4.9,2998
11069,1,9.7,938
11070,1,4.2,862
11071,1,1.5,143
11072,1,3.3,4131
11073,1,7.7,2230
11074,1,2.1,2696
11075,1,9.7,1311
11076,1,5.2,1513
11077,1,9.4,3734
11078,1,10.0,1013
11079,1,9.2,3371
11080,1,3.8,2701
11081,1,4.9,3008
11082,1,5.1,165
11083,1,6.1,2222
11084,1,1.8,2378
11085,1,8.6,1997
11086,1,8.9,3298
11087,1,4.9,1581
11088,1,8.5,4357
11089,1,3.5,3694
11090,1,8.3,2127
11091,1,5.8,2151
11092,1,4.6,3650
11093,1,3.4,3366
11094,1,3.5,2090
11095,1,5.7,1140
11096,1,10.0,4370
11097,1,8.3,4583
11098,1,9.8,295
11099,1,1.9,4895
11100,1,9.9,4342
11101,1,7.2,454
11102,1,7.4,1592
11103,1,6.0,1076
11103,2,9.1,1167
11104,1,3.0,4929
11105,1,2.6,2430
11106,1,7.9,2922
11107,1,1.9,1804
11108,1,6.7,1485
11109,1,8.5,169
11110,1,3.0,756
11111,1,3.9,3085
11111,2,8.6,882
11112,1,3.5,1591
11113,1,9.4,559
11114,1,3.4,4973
11115,1,9.8,2388
11116,1,2.3,598
11117,1,8.1,3897
11118,1,3.0,2590
11119,1,2.5,2118
11120,1,4.5,880
11121,1,4.7,208
11122,1,7.5,4553
11123,1,1.0,3453
11124,1,1.4,602
11125,1,6.1,3498
11126,1,1.4,2412
11127,1,1.7,4328
11128,1,8.6,2529
11129,1,6.9,3366
11130,1,2.7,206
11131,1,9.1,961
11132,1,8.7,2285
11133,1,9.1,3095
11134,1,1.7,2043
11135,1,4.6,3894
11136,1,5.0,3100
11137,1,3.1,3749
11138,1,2.6,2035
11139,1,1.8,2039
11140,1,5.1,3678
11141,1,1.5,3847
11142,1,6.2,85
11142,3,3.8,4874
11143,1,2.9,3527
11144,1,2.5,231
11145,1,1.8,4236
11146,1,8.6,1656
11147,1,7.7,740
11148,1,8.3,3118
11149,1,5.0,555
11150,1,2.2,2199
11151,1,4.1,2384
11152,1,7.3,4340
11153,1,5.0,2001
11154,1,9.8,1364
11155,1,8.1,2167
11156,1,5.8,13
11157,1,9.5,4615
11158,1,6.0,426
11159,1,3.2,2337
11160,1,1.6,4383
11161,1,8.3,1487
11162,1,1.1,991
11163,1,3.0,1258
11164,1,2.6,1918
11165,1,1.1,3377
11166,1,2.8,2817
11167,1,1.0,4279
11168,1,4.6,1587
11169,1,2.2,4704
11170,1,8.4,1037
11171,1,2.2,2354
11172,1,6.5,4878
11173,1,4.8,3151
11174,1,1.5,4500
11175,1,6.4,1794
11176,1,1.5,4786
11177,1,8.9,1893
11178,1,4.1,522
11179,1,2.7,50
11180,1,5.4,1106
11181,1,4.5,609
11182,1,3.7,4085
11183,1,3.9,1862
11184,1,2.2,1617
11185,1,9.2,1435
11186,1,2.3,2709
11187,1,2.6,4755
11188,1,1.8,4068
11189,1,4.8,4803
11190,1,8.0,1558
11191,1,2.0,4344
11191,2,1.5,2495
11192,1,9.4,4968
11193,1,5.9,3032
11194,1,6.2,2392
11195,1,4.4,4883
11196,1,1.1,1029
11197,1,1.0,4919
11198,1,6.4,2996
11199,1,5.3,916
11200,1,5.6,4920
11201,1,7.1,3294
11202,1,6.2,1736
11203,1,8.6,3320
11204,1,4.7,2499
11205,1,5.6,282
11206,1,3.8,2476
11207,1,9.8,2280
11208,1,3.2,3671
11209,1,2.6,2543
11210,1,5.3,4207
11211,1,6.7,2733
11212,1,5.9,2069
11213,1,3.3,2399
11214,1,3.1,294
11215,1,8.6,3935
11216,1,6.3,146
11217,1,2.3,3333
11218,1,9.9,440
11219,1,3.2,4620
11220,1,4.6,446
11221,1,9.7,720
11222,1,9.5,592
11223,1,8.6,2340
11224,1,2.7,597
11224,2,8.0,4032
11225,1,7.0,2157
11226,1,4.5,177
11227,1,9.9,1154
11228,1,7.8,3863
11229,1,9.1,465
11230,1,8.9,1230
11231,1,3.1,3514
11232,1,3.0,2864
11233,1,3.7,1702
11233,2,4.1,4077
11234,1,9.7,2454
11235,1,2.7,2450
11236,1,6.7,2455
11237,1,8.3,892
11238,1,5.0,1023
11238,2,8.3,3462
11239,1,3.6,2186
11240,1,4.2,4500
11241,1,7.5,4033
11242,1,1.9,1500
11243,1,5.7,4790
11244,1,7.4,1088
11244,2,4.9,1802
11245,1,4.3,1398
11246,1,5.8,3782
11247,1,8.3,727
11248,1,9.4,516
11249,1,5.0,3582
11250,1,9.0,891
11251,1,5.6,3161
11252,1,2.0,1671
11253,1,4.1,2640
11254,1,9.3,2192
11255,1,3.2,1979
11256,1,4.2,3793
11257,1,7.9,2223
11258,1,3.1,4670
11259,1,5.6,1152
11260,1,6.0,4720
11261,1,8.8,1265
11262,1,6.7,3469
11263,1,9.6,676
11264,1,7.9,2732
11265,1,2.4,2325
11266,1,6.2,598
11267,1,3.8,4299
11268,1,4.1,3866
11269,1,3.2,3893
11270,1,3.6,1921
11271,1,3.7,2726
11272,1,1.2,1711
11273,1,4.8,3840
11274,1,6.4,4804
11275,1,9.3,4174
11276,1,8.8,441
11277,1,7.8,497
11278,1,6.6,4577
11279,1,1.3,1940
11280,1,4.6,3649
11281,1,9.1,338
11282,1,8.2,3259
11283,1,9.6,3549
11284,1,2.3,3087
11285,1,6.8,358
11286,1,4.5,2680
11287,1,8.4,3386
11288,1,8.7,2289
11289,1,1.7,4078
11290,1,4.8,553
11291,1,3.0,3957
11292,1,5.3,4939
11293,1,1.4,1173
11294,1,6.8,2010
11295,1,4.6,2616
11296,1,1.3,3525
11297,1,1.0,455
11298,1,4.5,4373
11299,1,2.5,4013
11300,1,2.4,2306
11301,1,8.3,3192
11302,1,3.3,3417
11303,1,8.6,213
11304,1,5.9,2928
11305,1,1.3,3739
11306,1,1.7,3410
11307,1,7.1,3487
11308,1,6.9,508
11309,1,9.5,2816
11310,1,5.5,3842
11311,1,7.7,431
11312,1,2.0,3086
11313,1,3.6,3510
11314,1,1.7,1749
11315,1,6.7,273
11316,1,6.3,2187
11317,1,3.9,343
11318,1,1.5,2042
11319,1,3.0,1974
11320,1,8.9,1974
11321,1,7.9,4921
11322,1,1.5,3013
11323,1,2.4,2855
11324,1,9.9,4634
11325,1,5.3,4847
11326,1,9.5,1440
11327,1,7.5,1174
11328,1,8.7,4642
11329,1,8.5,269
11330,1,5.3,4797
11331,1,5.7,4758
11332,1,1.9,1532
11333,1,8.2,2154
11334,1,4.3,3452
11335,1,9.7,1109
11336,1,4.2,4407
11337,1,7.5,4634
11338,1,8.4,92
11339,1,2.6,3965
11340,1,8.8,2308
11341,1,2.5,174
11342,1,4.2,1757
11343,1,4.0,4404
11344,1,8.8,1073
11345,1,4.8,3465
11345,2,3.4,4687
11346,1,6.5,1707
11347,1,3.8,978
11348,1,9.0,3721
11349,1,8.1,1775
11350,1,6.8,4798
11351,1,5.3,4521
11352,1,10.0,2261
11353,1,5.7,2253
11354,1,7.0,3035
11355,1,3.9,1000
11356,1,5.5,3265
11356,2,1.2,3277
11357,1,6.1,3641
11358,1,5.9,950
11359,1,2.5,2531
11360,1,6.5,1087
11361,1,2.4,2553
11362,1,9.2,496
11363,1,6.3,1677
11364,1,3.1,2938
11365,1,1.0,4549
11366,1,3.2,3741
11367,1,6.2,864
11368,1,9.3,2446
11369,1,6.2,3449
11370,1,8.4,3982
11371,1,1.3,4926
11371,2,9.1,1756
11372,1,7.0,3213
11373,1,7.4,3296
11374,1,2.0,4477
11375,1,4.8,3339
11376,1,6.7,182
11377,1,7.0,1657
11378,1,9.8,2265
11379,1,3.5,1346
11380,1,5.2,4388
11381,1,9.1,464
11381,2,7.8,3550
11382,1,6.5,3430
11383,1,3.4,2565
11384,1,5.3,4577
11385,1,5.2,3847
11386,1,6.5,2195
11387,1,3.1,1572
11388,1,3.3,1978
11389,1,1.8,2566
11390,1,3.0,2999
11391,1,4.2,1684
11392,1,6.5,929
11393,1,5.2,3270
11394,1,6.7,3722
11395,1,6.2,2033
11396,1,6.6,3020
11397,1,7.0,3936
11398,1,7.4,2030
11399,1,7.9,3733
11400,1,9.2,4805
11401,1,8.0,3226
11402,1,1.3,3031
11403,1,4.4,740
11404,1,4.8,4101
11405,1,3.7,1373
11406,1,6.6,1883
11407,1,4.5,293
11408,1,8.6,2469
11409,1,6.9,3354
11410,1,1.3,1621
11411,1,3.2,1303
11412,1,5.3,2552
11413,1,4.1,1008
11414,1,5.5,4011
11415,1,7.3,3297
11415,3,2.1,94
11416,1,5.4,3849
11417,1,5.8,3185
11418,1,3.9,3339
11419,1,8.1,3997
11420,1,4.5,4976
11421,1,5.7,2825
11422,1,5.1,1385
11423,1,9.5,3329
11424,1,8.4,482
11425,1,8.3,1652
11426,1,4.7,2108
11426,3,7.8,4960
11427,1,8.3,3700
11428,1,7.1,2626
11429,1,2.9,3431
11430,1,9.1,4048
11431,1,9.2,2537
11432,1,9.2,4364
11433,1,3.3,1358
11434,1,4.0,1966
11435,1,9.3,4295
11436,1,2.6,339
11437,1,3.9,3123
11438,1,7.7,1335
11439,1,4.7,4068
11440,1,9.7,1464
11440,3,6.8,886
11441,1,5.4,4170
11442,1,8.7,1812
11443,1,7.0,2413
11444,1,2.3,697
11445,1,1.4,498
11446,1,7.0,4668
11447,1,5.8,4374
11448,1,3.3,4067
11449,1,6.3,1235
11450,1,5.3,754
11451,1,4.1,4639
11451,3,3.9,2074
11452,1,9.1,897
11453,1,3.5,1755
11454,1,2.4,4505
11455,1,4.9,356
11456,1,8.0,810
11457,1,1.3,3812
11458,1,4.8,1527
11459,1,4.4,2207
11460,1,2.5,1280
11461,1,9.4,2110
11462,1,6.3,3105
11463,1,9.5,3228
11464,1,3.9,4965
11465,1,4.1,2932
11466,1,3.1,852
11467,1,8.1,3334
11468,1,3.1,234
11469,1,8.2,3026
11470,1,8.3,3409
11471,1,9.1,1988
11472,1,7.8,1841
11473,1,3.6,4483
11474,1,2.8,4329
11475,1,3.0,2615
11476,1,8.2,3961
11477,1,8.1,4179
11477,2,9.4,1848
11478,1,5.7,227
11479,1,9.8,2767
11480,1,9.1,3373
11481,1,8.2,2104
11482,1,2.7,3506
11483,1,5.2,1813
11484,1,4.2,550
11485,1,8.5,1782
11486,1,3.4,1933
11487,1,8.3,56
11488,1,3.5,2268
11489,1,1.8,2649
11490,1,5.5,1161
11491,1,7.4,146
11492,1,5.4,657
11493,1,5.7,2235
11494,1,4.9,4623
11495,1,5.2,3362
11496,1,1.2,1613
11496,2,9.6,4729
11497,1,9.1,2451
11498,1,4.7,3597
11499,1,5.7,1892
11500,1,1.3,731
11501,1,2.2,819
11502,1,8.9,2287
11503,1,8.5,4994
11504,1,7.4,373
11505,1,8.9,1248
11506,1,7.1,4917
11507,1,5.2,2624
11508,1,5.8,3095
11509,1,2.0,3781
11510,1,6.9,3667
11511,1,1.8,2460
11512,1,7.1,1315
11513,1,6.9,4097
11514,1,8.1,492
11515,1,8.2,3796
11516,1,4.4,1269
11517,1,6.3,2186
11518,1,1.2,4151
11519,1,9.2,962
11520,1,5.3,947
11521,1,4.2,1961
11522,1,9.4,4297
11523,1,9.0,4487
11524,1,1.6,4574
11525,1,3.5,4319
11526,1,8.6,540
11527,1,4.5,3082
11528,1,3.2,3778
11529,1,4.0,1036
11530,1,3.0,1995
11531,1,6.7,2540
11532,1,4.2,3443
11533,1,1.9,3313
11534,1,1.7,2593
11535,1,4.5,380
11536,1,1.1,4033
11537,1,2.4,4745
11538,1,3.4,4466
11539,1,8.3,741
11540,1,8.2,3556
11541,1,1.5,2706
11542,1,4.5,4237
11543,1,3.3,1523
11544,1,9.0,2652
11545,1,5.3,4411
11546,1,7.4,3711
11546,2,5.2,2874
11547,1,1.2,4423
11548,1,5.9,3536
11549,1,2.7,4427
11550,1,7.5,1423
11551,1,3.9,836
11552,1,9.9,2233
11553,1,8.9,4379
11554,1,3.5,2917
11555,1,2.6,2157
11556,1,9.9,4127
11557,1,6.2,4562
11558,1,5.8,800
11559,1,2.3,2492
11560,1,2.4,2440
11561,1,1.7,2902
11562,1,3.2,2567
11563,1,2.1,2380
11564,1,7.6,4290
11565,1,6.3,2874
11566,1,7.6,1434
11566,2,9.4,2997
11567,1,3.3,4260
11568,1,9.1,769
11569,1,4.4,1530
11570,1,8.3,3328
11571,1,3.5,3347
11572,1,6.3,813
11573,1,7.7,4106
11574,1,7.1,2341
11575,1,8.2,1127
11576,1,9.1,2998
11576,3,6.0,4603
11577,1,4.6,2460
11578,1,1.0,4640
11579,1,1.2,900
11580,1,7.5,3096
11581,1,9.6,597
11582,1,9.5,2020
11583,1,5.0,2054
11584,1,5.4,4321
11585,1,8.1,776
11585,2,4.7,2513
11586,1,6.8,3839
11587,1,5.7,4817
11588,1,6.0,2587
11589,1,5.5,4683
11590,1,8.8,605
11591,1,5.1,3960
11592,1,6.8,3049
11592,2,5.4,533
11593,1,5.5,2764
11594,1,6.4,3050
11595,1,8.4,2990
11596,1,8.2,97
11597,1,4.6,1989
11598,1,6.6,4479
11599,1,2.6,390
11600,1,2.2,524
11601,1,9.1,1842
11602,1,5.4,1872
11603,1,5.7,3017
11604,1,1.6,3372
11605,1,1.3,4385
11606,1,6.2,1189
11607,1,7.0,3186
11608,1,8.0,3766
11609,1,6.9,4696
11610,1,2.7,1927
11611,1,2.0,626
11612,1,6.6,4506
11613,1,3.9,4156
11614,1,6.8,400
11615,1,1.3,4209
11616,1,5.6,3819
11616,2,5.7,3391
11617,1,5.1,763
11618,1,9.1,91
11618,2,2.2,1677
11619,1,3.0,2845
11620,1,1.5,3157
11621,1,1.4,4947
11622,1,5.7,1857
11623,1,2.3,1664
11624,1,5.5,3756
11625,1,7.9,2514
11626,1,9.7,2131
11627,1,5.9,4910
11628,1,6.4,3374
11629,1,5.7,1585
11630,1,7.9,3853
11631,1,4.4,3435
11632,1,1.6,4343
11633,1,9.2,4130
11634,1,4.4,2454
11635,1,2.3,3020
11636,1,2.1,3371
11637,1,4.4,3974
11638,1,6.6,3857
11639,1,2.5,4138
11640,1,4.7,2207
11641,1,8.2,2190
11642,1,5.4,3974
11643,1,2.3,3818
11644,1,1.8,569
11645,1,6.4,3130
11645,2,1.9,1921
11646,1,6.7,4992
11647,1,5.4,4247
11647,2,7.7,1444
11648,1,6.5,4431
11649,1,6.6,4851
11650,1,6.8,2430
11651,1,1.3,1525
11652,1,4.2,4919
11653,1,1.9,17
11654,1,9.2,3640
11655,1,8.6,1700
11656,1,6.6,2357
11657,1,8.5,963
11658,1,2.3,3024
11659,1,2.8,1607
11660,1,1.4,1578
11661,1,9.6,2398
11662,1,8.1,988
11663,1,4.6,1534
11664,1,5.1,271
11665,1,3.2,2202
11666,1,3.5,4555
11667,1,3.0,372
11668,1,2.1,2230
11669,1,8.5,1979
11670,1,9.3,1527
11671,1,4.9,4278
11672,1,8.5,600
11673,1,7.0,875
11674,1,4.7,3781
11675,1,4.8,4875
11676,1,4.2,4193
11677,1,7.4,3477
11678,1,5.6,4397
11679,1,8.3,2764
11680,1,8.1,1578
11681,1,9.3,4072
11682,1,7.8,2420
11683,1,4.6,2263
11684,1,9.4,1294
11685,1,7.7,504
11686,1,4.7,4317
11687,1,2.7,4399
11688,1,4.1,1592
11689,1,2.9,4441
11690,1,4.4,2158
11691,1,3.4,836
11692,1,4.4,3174
11693,1,2.6,2029
11694,1,1.9,421
11695,1,8.3,2894
11696,1,6.0,2908
11697,1,1.8,1814
11698,1,2.0,2383
11699,1,9.2,1996
11700,1,3.1,3078
11701,1,1.7,1949
11702,1,7.1,4023
11703,1,3.1,3964
11704,1,7.5,1138
11705,1,6.4,3687
11706,1,9.7,3819
11707,1,3.8,576
11708,1,9.9,773
11709,1,2.9,1642
11710,1,5.4,4477
11711,1,2.8,477
11712,1,7.9,385
11713,1,5.0,3512
11714,1,3.7,3335
11715,1,9.8,398
11716,1,5.4,2881
11717,1,9.1,1362
11718,1,8.7,373
11719,1,9.6,405
11720,1,1.8,1823
11721,1,8.7,2595
11722,1,2.1,4213
11723,1,3.7,2512
11724,1,1.1,1480
11725,1,7.4,2046
11726,1,3.4,998
11727,1,7.2,4997
11728,1,3.1,746
11729,1,7.0,4061
11730,1,7.6,3409
11731,1,5.5,1061
11732,1,9.6,4732
11733,1,7.9,1969
11734,1,8.9,4655
11735,1,1.3,4089
11736,1,3.8,261
11736,2,5.8,1814
11737,1,9.1,2762
11738,1,8.5,1522
11739,1,9.4,2333
11740,1,2.2,1584
11741,1,2.6,3253
